,frame,id,x,y,w,h,confidence,class,visibility
1096,244,6,687.76,1617.93,422.5799999999999,274.95000000000005,1,1,1.0
1097,244,7,1391.81,642.94,118.19000000000004,188.4799999999999,1,1,1.0
1098,244,8,1412.9,804.25,99.9699999999998,82.80999999999995,1,1,1.0
1099,244,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1100,245,5,1995.03,699.79,91.4599999999998,82.84000000000003,1,1,1.0
1101,245,6,665.78,1643.05,431.1400000000001,278.09000000000015,1,1,1.0
1102,245,7,1390.38,643.8,120.4799999999998,188.48,1,1,1.0
1103,245,8,1410.9,806.53,99.9699999999998,82.82000000000005,1,1,1.0
1104,245,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1105,246,5,1992.75,698.94,91.46000000000004,82.82999999999993,1,1,1.0
1106,246,6,643.79,1668.18,439.71,281.22,1,1,1.0
1107,246,7,1388.95,644.65,122.76999999999998,188.49,1,1,1.0
1108,246,8,1408.9,808.81,99.9699999999998,82.82000000000005,1,1,1.0
1109,246,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1110,247,5,1990.47,698.08,91.45000000000005,82.83999999999992,1,1,1.0
1111,247,6,621.81,1693.3,448.27,284.3600000000001,1,1,1.0
1112,247,7,1387.52,645.51,125.04999999999995,188.48,1,1,1.0
1113,247,8,1406.9,811.1,99.9699999999998,82.80999999999995,1,1,1.0
1114,247,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1115,248,5,1988.18,697.22,91.4599999999998,82.83999999999992,1,1,1.0
1116,248,6,599.83,1718.43,456.83,287.49,1,1,1.0
1117,248,7,1386.1,646.37,127.33000000000015,188.48,1,1,1.0
1118,248,8,1404.9,813.38,99.9699999999998,82.82000000000005,1,1,1.0
1119,248,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1120,249,5,1985.9,696.37,91.46000000000004,82.83000000000004,1,1,1.0
1121,249,6,577.84,1743.55,465.4,290.6300000000001,1,1,1.0
1122,249,7,1384.67,647.22,129.6199999999999,188.49,1,1,1.0
1123,249,8,1402.9,815.67,99.9699999999998,82.81000000000006,1,1,1.0
1124,249,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1125,250,5,1983.61,695.51,91.46000000000026,82.84000000000003,1,1,1.0
1126,250,6,555.86,1768.67,473.9599999999999,293.77,1,1,1.0
1127,250,7,1383.24,648.08,131.9000000000001,188.4799999999999,1,1,1.0
1128,250,8,1400.9,817.95,99.9699999999998,82.81999999999994,1,1,1.0
1129,250,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1130,251,5,1981.33,694.66,91.46000000000004,82.83000000000004,1,1,1.0
1131,251,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1132,251,7,1381.81,648.94,134.19000000000003,188.4799999999999,1,1,1.0
1133,251,8,1398.91,820.23,99.97000000000004,82.81999999999994,1,1,1.0
1134,252,5,1980.19,694.08,91.46000000000004,82.83999999999992,1,1,1.0
1135,252,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1136,252,7,1380.39,650.08,134.17999999999984,188.4799999999999,1,1,1.0
1137,252,8,1396.62,822.52,99.97000000000004,82.81000000000006,1,1,1.0
1138,253,5,1979.05,693.51,91.45000000000005,82.84000000000003,1,1,1.0
1139,253,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1140,253,7,1378.96,651.22,134.18000000000006,188.48,1,1,1.0
1141,253,8,1394.34,824.8,99.97000000000004,82.82000000000005,1,1,1.0
1142,254,5,1977.9,692.94,91.46000000000004,82.83999999999992,1,1,1.0
1143,254,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1144,254,7,1377.53,652.36,134.19000000000003,188.48,1,1,1.0
1145,254,8,1392.05,827.09,99.97000000000004,82.80999999999995,1,1,1.0
1146,255,5,1976.76,692.37,91.4599999999998,82.84000000000003,1,1,1.0
1147,255,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1148,255,7,1376.1,653.5,134.19000000000003,188.49,1,1,1.0
1149,255,8,1389.77,829.37,99.97000000000004,82.82000000000005,1,1,1.0
1150,256,5,1975.62,691.8,91.46000000000004,82.83000000000004,1,1,1.0
1151,256,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1152,256,7,1374.68,654.65,134.17999999999984,188.48,1,1,1.0
1153,256,8,1387.49,831.65,99.97000000000004,82.82000000000005,1,1,1.0
1154,257,5,1974.48,691.23,91.46000000000004,82.82999999999993,1,1,1.0
1155,257,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1156,257,7,1373.25,655.79,134.18000000000006,188.48,1,1,1.0
1157,257,8,1385.2,833.94,99.97000000000004,82.80999999999995,1,1,1.0
1158,258,5,1973.34,690.66,91.45000000000005,82.83000000000004,1,1,1.0
1159,258,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1160,258,7,1371.82,656.93,134.19000000000003,188.48,1,1,1.0
1161,258,8,1382.92,836.22,99.97000000000004,82.81999999999994,1,1,1.0
1162,259,5,1972.19,690.09,91.46000000000004,82.82999999999993,1,1,1.0
1163,259,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1164,259,7,1370.39,658.07,134.18999999999983,188.4799999999999,1,1,1.0
1165,259,8,1380.63,838.51,99.9699999999998,82.81000000000006,1,1,1.0
1166,260,5,1971.05,689.52,91.46000000000026,82.83000000000004,1,1,1.0
1167,260,6,533.88,1793.8,482.52,296.89999999999986,1,1,1.0
1168,260,7,1368.97,659.21,134.18000000000006,188.49,1,1,1.0
1169,260,8,1378.35,840.79,99.97000000000004,82.82000000000005,1,1,1.0
1170,261,5,1969.91,688.95,91.4599999999998,82.82999999999993,1,1,1.0
1171,261,7,1367.54,660.36,134.18000000000006,188.48,1,1,1.0
1172,261,8,1376.07,843.08,99.97000000000004,82.80999999999995,1,1,1.0
1173,262,5,1968.2,688.09,91.4599999999998,82.82999999999993,1,1,1.0
1174,262,7,1366.4,662.07,134.17999999999984,188.4799999999999,1,1,1.0
1175,262,8,1374.07,845.07,99.97000000000004,82.81999999999994,1,1,1.0
1176,263,5,1966.48,687.23,91.46000000000004,82.84000000000003,1,1,1.0
1177,263,7,1365.25,663.78,134.19000000000003,188.48,1,1,1.0
1178,263,8,1372.07,847.07,99.97000000000004,82.81999999999994,1,1,1.0
1179,264,5,1964.77,686.38,91.46000000000004,82.83000000000004,1,1,1.0
1180,264,7,1364.11,665.5,134.19000000000003,188.48,1,1,1.0
1181,264,8,1370.07,849.07,99.97000000000004,82.81999999999994,1,1,1.0
1182,265,5,1963.06,685.52,91.46000000000004,82.83000000000004,1,1,1.0
1183,265,7,1362.97,667.21,134.19000000000003,188.48,1,1,1.0
1184,265,8,1368.07,851.07,99.97000000000004,82.80999999999995,1,1,1.0
1185,266,5,1961.34,684.66,91.46000000000026,82.84000000000003,1,1,1.0
1186,266,7,1361.83,668.92,134.18000000000006,188.48,1,1,1.0
1187,266,8,1366.07,853.07,99.97000000000004,82.80999999999995,1,1,1.0
1188,267,5,1959.63,683.81,91.46000000000004,82.83000000000004,1,1,1.0
1189,267,7,1360.69,670.63,134.17999999999984,188.49,1,1,1.0
1190,267,8,1364.07,855.07,99.98000000000002,82.80999999999995,1,1,1.0
1191,268,5,1957.92,682.95,91.46000000000004,82.82999999999993,1,1,1.0
1192,268,7,1359.54,672.35,134.19000000000003,188.48,1,1,1.0
1193,268,8,1362.08,857.06,99.97000000000004,82.82000000000005,1,1,1.0
1194,269,5,1956.21,682.09,91.45000000000005,82.83999999999992,1,1,1.0
1195,269,7,1358.4,674.06,134.18999999999983,188.48,1,1,1.0
1196,269,8,1360.08,859.06,99.97000000000004,82.82000000000005,1,1,1.0
1197,270,5,1954.49,681.24,91.46000000000004,82.83000000000004,1,1,1.0
1198,270,7,1357.26,675.77,134.19000000000003,188.48,1,1,1.0
1199,270,8,1358.08,861.06,99.97000000000004,82.82000000000005,1,1,1.0
1200,271,5,1952.78,680.38,91.46000000000004,82.83000000000004,1,1,1.0
1201,271,7,1356.12,677.49,134.18000000000006,188.48,1,1,1.0
1202,271,8,1356.08,863.06,99.97000000000004,82.82000000000005,1,1,1.0
1203,272,5,1951.07,678.95,91.46000000000004,82.83999999999992,1,1,1.0
1204,272,7,1354.41,677.49,136.47000000000003,188.48,1,1,1.0
1205,272,8,1353.51,864.77,99.97000000000004,82.82000000000005,1,1,1.0
1206,273,5,1949.35,677.52,91.46000000000004,82.84000000000003,1,1,1.0
1207,273,7,1352.7,677.49,138.75,188.48,1,1,1.0
1208,273,8,1350.94,866.49,99.97000000000004,82.80999999999995,1,1,1.0
1209,274,5,1947.64,676.1,91.4599999999998,82.82999999999993,1,1,1.0
1210,274,7,1350.99,677.49,141.02999999999997,188.48,1,1,1.0
1211,274,8,1348.37,868.2,99.97000000000004,82.80999999999995,1,1,1.0
1212,275,5,1945.93,674.67,91.46000000000004,82.83000000000004,1,1,1.0
1213,275,7,1349.27,677.49,143.31999999999994,188.48,1,1,1.0
1214,275,8,1345.8,869.91,99.97000000000004,82.82000000000005,1,1,1.0
1215,276,5,1944.21,673.24,91.46000000000004,82.84000000000003,1,1,1.0
1216,276,7,1347.56,677.49,145.60000000000014,188.48,1,1,1.0
1217,276,8,1343.23,871.63,99.97000000000004,82.81000000000006,1,1,1.0
1218,277,5,1942.5,671.81,91.46000000000004,82.84000000000003,1,1,1.0
1219,277,7,1345.85,677.49,147.8800000000001,188.48,1,1,1.0
1220,277,8,1340.66,873.34,99.97000000000004,82.80999999999995,1,1,1.0
1221,278,5,1940.79,670.39,91.46000000000004,82.83000000000004,1,1,1.0
1222,278,7,1344.14,677.49,150.15999999999983,188.48,1,1,1.0
1223,278,8,1338.09,875.05,99.97000000000004,82.82000000000005,1,1,1.0
1224,279,5,1939.07,668.96,91.46000000000004,82.82999999999993,1,1,1.0
1225,279,7,1342.43,677.49,152.43999999999983,188.48,1,1,1.0
1226,279,8,1335.52,876.76,99.98000000000002,82.82000000000005,1,1,1.0
1227,280,5,1937.36,667.53,91.46000000000004,82.84000000000003,1,1,1.0
1228,280,7,1340.72,677.49,154.72000000000003,188.48,1,1,1.0
1229,280,8,1332.96,878.48,99.97000000000004,82.80999999999995,1,1,1.0
1230,281,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1231,281,7,1339.01,677.49,157.0,188.48,1,1,1.0
1232,281,8,1330.39,880.19,99.9699999999998,82.81999999999994,1,1,1.0
1233,282,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1234,282,7,1337.01,677.49,159.0,192.18999999999997,1,1,1.0
1235,282,8,1325.53,883.62,103.97000000000004,82.80999999999995,1,1,1.0
1236,283,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1237,283,7,1335.01,677.49,161.0,195.9,1,1,1.0
1238,283,8,1320.68,887.04,107.96000000000004,82.82000000000005,1,1,1.0
1239,284,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1240,284,7,1333.01,677.49,163.0,199.62,1,1,1.0
1241,284,8,1315.83,890.47,111.96000000000004,82.80999999999995,1,1,1.0
1242,285,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1243,285,7,1331.01,677.49,165.0,203.33000000000004,1,1,1.0
1244,285,8,1310.97,893.89,115.96000000000004,82.82000000000005,1,1,1.0
1245,286,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1246,286,7,1329.0,677.49,167.01,207.04,1,1,1.0
1247,286,8,1306.12,897.32,119.96000000000004,82.81999999999994,1,1,1.0
1248,287,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1249,287,7,1327.0,677.49,169.01,210.76,1,1,1.0
1250,287,8,1301.26,900.75,123.96000000000004,82.80999999999995,1,1,1.0
1251,288,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1252,288,7,1325.0,677.49,171.01,214.47000000000003,1,1,1.0
1253,288,8,1296.41,904.17,127.9599999999998,82.82000000000005,1,1,1.0
1254,289,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1255,289,7,1323.0,677.49,173.01,218.17999999999995,1,1,1.0
1256,289,8,1291.56,907.6,131.95000000000005,82.80999999999995,1,1,1.0
1257,290,5,1935.65,666.1,91.4599999999998,82.84000000000003,1,1,1.0
1258,290,7,1321.0,677.49,175.01,221.9,1,1,1.0
1259,290,8,1286.7,911.02,135.96000000000004,82.82000000000005,1,1,1.0
1260,291,7,1319.0,677.49,177.01,225.61,1,1,1.0
1261,291,8,1281.85,914.45,139.95000000000005,82.81999999999994,1,1,1.0
1262,292,7,1317.86,679.2,177.01,225.6099999999999,1,1,1.0
1263,292,8,1278.71,916.73,139.95000000000005,85.38999999999999,1,1,1.0
1264,293,7,1316.72,680.91,177.01,225.62,1,1,1.0
1265,293,8,1275.57,919.02,139.95000000000005,87.95000000000005,1,1,1.0
1266,294,7,1315.57,682.62,177.01999999999998,225.62,1,1,1.0
1267,294,8,1272.43,921.3,139.95000000000005,90.53000000000009,1,1,1.0
1268,295,7,1314.43,684.34,177.01999999999998,225.61,1,1,1.0
1269,295,8,1269.29,923.59,139.95000000000005,93.08999999999992,1,1,1.0
1270,296,7,1313.29,686.05,177.01,225.62,1,1,1.0
1271,296,8,1266.15,925.87,139.94999999999982,95.65999999999995,1,1,1.0
1272,297,7,1312.15,687.76,177.01,225.62,1,1,1.0
1273,297,8,1263.01,928.15,139.95000000000005,98.24000000000012,1,1,1.0
1274,298,7,1311.01,689.48,177.01,225.61,1,1,1.0
1275,298,8,1259.87,930.44,139.95000000000005,100.79999999999995,1,1,1.0
1276,299,7,1309.86,691.19,177.0200000000002,225.6099999999999,1,1,1.0
1277,299,8,1256.73,932.72,139.95000000000005,103.36999999999988,1,1,1.0
1278,300,7,1308.72,692.9,177.01999999999998,225.62,1,1,1.0
1279,300,8,1253.59,935.01,139.95000000000005,105.94000000000004,1,1,1.0
1280,301,7,1307.58,694.62,177.01,225.61,1,1,1.0
1281,301,8,1250.45,937.29,139.95000000000005,108.51,1,1,1.0
1282,302,7,1305.87,694.62,177.01000000000022,225.61,1,1,1.0
1283,302,8,1247.59,940.72,139.95000000000005,110.5,1,1,1.0
1284,303,7,1304.15,694.62,177.01999999999998,225.61,1,1,1.0
1285,303,8,1244.74,944.14,139.95000000000005,112.50000000000011,1,1,1.0
1286,304,7,1302.44,694.62,177.01,225.61,1,1,1.0
1287,304,8,1241.88,947.57,139.94999999999982,114.4899999999999,1,1,1.0
1288,305,7,1300.73,694.62,177.01,225.61,1,1,1.0
1289,305,8,1239.03,950.99,139.95000000000005,116.49,1,1,1.0
1290,306,7,1299.01,694.62,177.01999999999998,225.61,1,1,1.0
1291,306,8,1236.17,954.42,139.94999999999982,118.48000000000012,1,1,1.0
1292,307,7,1297.3,694.62,177.01999999999998,225.61,1,1,1.0
1293,307,8,1233.32,957.85,139.95000000000005,120.46999999999991,1,1,1.0
1294,308,7,1295.59,694.62,177.01,225.61,1,1,1.0
1295,308,8,1230.46,961.27,139.95000000000005,122.47000000000004,1,1,1.0
1296,309,7,1293.88,694.62,177.01,225.61,1,1,1.0
1297,309,8,1227.61,964.7,139.95000000000005,124.46000000000004,1,1,1.0
1298,310,7,1292.16,694.62,177.01999999999998,225.61,1,1,1.0
1299,310,8,1224.75,968.12,139.95000000000005,126.45999999999992,1,1,1.0
1300,311,7,1290.45,694.62,177.01,225.61,1,1,1.0
1301,311,8,1221.9,971.55,139.93999999999983,128.45000000000005,1,1,1.0
1302,312,7,1287.59,695.19,179.01999999999998,229.04,1,1,1.0
1303,312,8,1218.47,975.26,139.95000000000005,128.45000000000005,1,1,1.0
1304,313,7,1284.74,695.76,181.01,232.46000000000004,1,1,1.0
1305,313,8,1215.04,978.97,139.95000000000005,128.45000000000005,1,1,1.0
1306,314,7,1281.88,696.33,183.01,235.89,1,1,1.0
1307,314,8,1211.62,982.69,139.95000000000005,128.44000000000003,1,1,1.0
1308,315,7,1279.03,696.9,185.01,239.32000000000005,1,1,1.0
1309,315,8,1208.19,986.4,139.95000000000005,128.44999999999993,1,1,1.0
1310,316,7,1276.17,697.47,187.01,242.75,1,1,1.0
1311,316,8,1204.77,990.11,139.95000000000005,128.44999999999993,1,1,1.0
1312,317,7,1273.32,698.04,189.01,246.17000000000007,1,1,1.0
1313,317,8,1201.34,993.82,139.95000000000005,128.44999999999993,1,1,1.0
1314,318,7,1270.46,698.61,191.01,249.6,1,1,1.0
1315,318,8,1197.91,997.53,139.94999999999982,128.45000000000005,1,1,1.0
1316,319,7,1267.61,699.18,193.0,253.0300000000001,1,1,1.0
1317,319,8,1194.49,1001.24,139.95000000000005,128.45000000000005,1,1,1.0
1318,320,7,1264.75,699.75,195.01,256.45000000000005,1,1,1.0
1319,320,8,1191.06,1004.95,139.95000000000005,128.45000000000005,1,1,1.0
1320,321,7,1261.9,700.33,197.0,259.87,1,1,1.0
1321,321,8,1187.64,1008.67,139.94999999999982,128.44999999999993,1,1,1.0
1322,322,7,1260.19,701.47,197.0,261.87,1,1,1.0
1323,322,8,1179.64,1013.52,145.93999999999983,129.58999999999992,1,1,1.0
1324,323,7,1258.47,702.61,197.0,263.87,1,1,1.0
1325,323,8,1171.65,1018.37,151.92999999999984,130.7399999999999,1,1,1.0
1326,324,7,1256.76,703.75,197.0,265.87,1,1,1.0
1327,324,8,1163.65,1023.23,157.92999999999984,131.87999999999988,1,1,1.0
1328,325,7,1255.05,704.89,197.0,267.87,1,1,1.0
1329,325,8,1155.66,1028.08,163.91999999999985,133.02999999999997,1,1,1.0
1330,326,7,1253.33,706.04,197.01,269.86,1,1,1.0
1331,326,8,1147.67,1032.93,169.90999999999983,134.16999999999985,1,1,1.0
1332,327,7,1251.62,707.18,197.0,271.86,1,1,1.0
1333,327,8,1139.67,1037.79,175.90999999999983,135.30999999999997,1,1,1.0
1334,328,7,1249.91,708.32,197.0,273.8599999999999,1,1,1.0
1335,328,8,1131.68,1042.64,181.89999999999984,136.4599999999998,1,1,1.0
1336,329,7,1248.2,709.46,197.0,275.86,1,1,1.0
1337,329,8,1123.68,1047.49,187.89999999999984,137.6099999999999,1,1,1.0
1338,330,7,1246.48,710.6,197.0,277.86,1,1,1.0
1339,330,8,1115.69,1052.35,193.88999999999987,138.74,1,1,1.0
1340,331,7,1244.77,711.75,197.0,279.85,1,1,1.0
1341,331,8,1107.7,1057.2,199.87999999999988,139.88999999999987,1,1,1.0
1342,332,7,1243.34,712.6,197.0,281.56999999999994,1,1,1.0
1343,332,8,1102.56,1061.77,199.8800000000001,142.17000000000007,1,1,1.0
1344,333,7,1241.91,713.46,197.0,283.28,1,1,1.0
1345,333,8,1097.42,1066.34,199.87999999999988,144.45000000000005,1,1,1.0
1346,334,7,1240.49,714.32,197.0,284.9899999999999,1,1,1.0
1347,334,8,1092.28,1070.9,199.8800000000001,146.74,1,1,1.0
1348,335,7,1239.06,715.17,197.0,286.71000000000004,1,1,1.0
1349,335,8,1087.14,1075.47,199.87999999999988,149.01999999999998,1,1,1.0
1350,336,7,1237.63,716.03,197.0,288.4200000000001,1,1,1.0
1351,336,8,1082.0,1080.04,199.8800000000001,151.30999999999997,1,1,1.0
1352,337,7,1236.2,716.89,197.0,290.13,1,1,1.0
1353,337,8,1076.86,1084.61,199.8900000000001,153.59000000000017,1,1,1.0
1354,338,7,1234.78,717.74,197.0,291.85,1,1,1.0
1355,338,8,1071.72,1089.18,199.88999999999987,155.8699999999999,1,1,1.0
1356,339,7,1233.35,718.6,197.0,293.55999999999995,1,1,1.0
1357,339,8,1066.58,1093.74,199.8900000000001,158.16000000000008,1,1,1.0
1358,340,7,1231.92,719.45,197.0,295.28,1,1,1.0
1359,340,8,1061.44,1098.31,199.88999999999987,160.44000000000003,1,1,1.0
1360,341,7,1230.49,720.31,197.0,296.99,1,1,1.0
1361,341,8,1056.31,1102.88,199.8800000000001,162.7199999999998,1,1,1.0
1362,342,7,1227.92,722.6,197.0,296.98,1,1,1.0
1363,342,8,1048.88,1109.73,205.02,165.28999999999996,1,1,1.0
1364,343,7,1225.35,724.88,197.0,296.99,1,1,1.0
1365,343,8,1041.46,1116.58,210.14999999999984,167.86000000000013,1,1,1.0
1366,344,7,1222.78,727.16,197.01,296.9900000000001,1,1,1.0
1367,344,8,1034.04,1123.44,215.28,170.41999999999985,1,1,1.0
1368,345,7,1220.22,729.45,197.0,296.99,1,1,1.0
1369,345,8,1026.61,1130.29,220.42000000000007,172.99,1,1,1.0
1370,346,7,1217.65,731.73,197.0,296.99,1,1,1.0
1371,346,8,1019.19,1137.14,225.54999999999995,175.55999999999997,1,1,1.0
1372,347,7,1215.08,734.02,197.0,296.98,1,1,1.0
1373,347,8,1011.77,1143.99,230.69000000000003,178.12999999999988,1,1,1.0
1374,348,7,1212.51,736.3,197.0,296.99,1,1,1.0
1375,348,8,1004.34,1150.84,235.83000000000004,180.70000000000005,1,1,1.0
1376,349,7,1209.94,738.58,197.0,296.9899999999999,1,1,1.0
1377,349,8,996.92,1157.7,240.96000000000012,183.26,1,1,1.0
1378,350,7,1207.37,740.87,197.0,296.9899999999999,1,1,1.0
1379,350,8,989.5,1164.55,246.08999999999992,185.83000000000013,1,1,1.0
1380,351,7,1204.8,743.15,197.0,296.9900000000001,1,1,1.0
1381,351,8,982.08,1171.4,251.2199999999999,188.39999999999984,1,1,1.0
1382,352,7,1201.09,744.29,201.28,299.28,1,1,1.0
1383,352,8,973.51,1181.96,251.22000000000003,188.39999999999984,1,1,1.0
1384,353,7,1197.37,745.44,205.57000000000016,301.54999999999995,1,1,1.0
1385,353,8,964.95,1192.53,251.22000000000003,188.4000000000001,1,1,1.0
1386,354,7,1193.66,746.58,209.8499999999999,303.84000000000003,1,1,1.0
1387,354,8,956.38,1203.09,251.2199999999999,188.4000000000001,1,1,1.0
1388,355,7,1189.95,747.72,214.12999999999988,306.1199999999999,1,1,1.0
1389,355,8,947.82,1213.65,251.2199999999999,188.39999999999984,1,1,1.0
1390,356,7,1186.24,748.86,218.41000000000008,308.41,1,1,1.0
1391,356,8,939.25,1224.22,251.22000000000003,188.39999999999984,1,1,1.0
1392,357,7,1182.53,750.0,222.69000000000003,310.70000000000005,1,1,1.0
1393,357,8,930.68,1234.78,251.23000000000013,188.4000000000001,1,1,1.0
1394,358,7,1178.82,751.15,226.97000000000003,312.9699999999999,1,1,1.0
1395,358,8,922.12,1245.34,251.2199999999999,188.41000000000008,1,1,1.0
1396,359,7,1175.11,752.29,231.25,315.26,1,1,1.0
1397,359,8,913.55,1255.91,251.23,188.39999999999984,1,1,1.0
1398,360,7,1171.39,753.43,235.54,317.5400000000001,1,1,1.0
1399,360,8,904.99,1266.47,251.22000000000003,188.39999999999984,1,1,1.0
1400,361,7,1167.68,754.57,239.81999999999996,319.83000000000004,1,1,1.0
1401,361,8,896.42,1277.04,251.23000000000013,188.4000000000001,1,1,1.0
1402,361,9,1390.39,814.53,59.94999999999982,77.08000000000004,1,1,1.0
1403,362,7,1164.26,755.71,239.80999999999997,322.39999999999986,1,1,1.0
1404,362,8,884.72,1287.6,255.5,193.82000000000016,1,1,1.0
1405,362,9,1387.53,815.1,62.24000000000001,78.22000000000003,1,1,1.0
1406,363,7,1160.83,756.86,239.82000000000016,324.9599999999999,1,1,1.0
1407,363,8,873.01,1298.16,259.79,199.25,1,1,1.0
1408,363,9,1384.68,815.67,64.50999999999999,79.36000000000001,1,1,1.0
1409,364,7,1157.4,758.0,239.81999999999996,327.53,1,1,1.0
1410,364,8,861.31,1308.73,264.05999999999995,204.67000000000007,1,1,1.0
1411,364,9,1381.82,816.24,66.79999999999995,80.5,1,1,1.0
1412,365,7,1153.98,759.14,239.81999999999996,330.1,1,1,1.0
1413,365,8,849.6,1319.29,268.35,210.09000000000012,1,1,1.0
1414,365,9,1378.97,816.81,69.07999999999993,81.6400000000001,1,1,1.0
1415,366,7,1150.55,760.28,239.81999999999996,332.6700000000001,1,1,1.0
1416,366,8,837.9,1329.85,272.62,215.52,1,1,1.0
1417,366,9,1376.11,817.38,71.36000000000013,82.77999999999997,1,1,1.0
1418,367,7,1147.13,761.42,239.80999999999997,335.2400000000001,1,1,1.0
1419,367,8,826.19,1340.42,276.90999999999985,220.92999999999984,1,1,1.0
1420,367,9,1373.26,817.95,73.6400000000001,83.91999999999996,1,1,1.0
1421,368,7,1143.7,762.57,239.81999999999996,337.79999999999984,1,1,1.0
1422,368,8,814.49,1350.98,281.18000000000006,226.3599999999999,1,1,1.0
1423,368,9,1370.4,818.53,75.91999999999985,85.04000000000008,1,1,1.0
1424,369,7,1140.27,763.71,239.81999999999996,340.3699999999999,1,1,1.0
1425,369,8,802.78,1361.54,285.47,231.79,1,1,1.0
1426,369,9,1367.55,819.1,78.20000000000005,86.17999999999995,1,1,1.0
1427,370,7,1136.85,764.85,239.82000000000016,342.93999999999994,1,1,1.0
1428,370,8,791.07,1372.11,289.7499999999999,237.20000000000005,1,1,1.0
1429,370,9,1364.69,819.67,80.48000000000002,87.32000000000005,1,1,1.0
1430,371,7,1133.42,765.99,239.81999999999996,345.51,1,1,1.0
1431,371,8,779.37,1382.67,294.0300000000001,242.62999999999988,1,1,1.0
1432,371,9,1361.84,820.24,82.75999999999999,88.46000000000004,1,1,1.0
1433,372,7,1128.85,767.13,244.3900000000001,348.93999999999994,1,1,1.0
1434,372,8,761.95,1399.23,300.03,246.33999999999992,1,1,1.0
1435,372,9,1360.69,821.38,82.76999999999998,88.46000000000004,1,1,1.0
1436,373,7,1124.28,768.28,248.96000000000004,352.3600000000001,1,1,1.0
1437,373,8,744.54,1415.79,306.02,250.04999999999995,1,1,1.0
1438,373,9,1359.55,822.52,82.76999999999998,88.46000000000004,1,1,1.0
1439,374,7,1119.71,769.42,253.53,355.80000000000007,1,1,1.0
1440,374,8,727.12,1432.35,312.0200000000001,253.76,1,1,1.0
1441,374,9,1358.41,823.66,82.75999999999999,88.47000000000003,1,1,1.0
1442,375,7,1115.13,770.56,258.1099999999999,359.23,1,1,1.0
1443,375,8,709.71,1448.91,318.01,257.47,1,1,1.0
1444,375,9,1357.27,824.81,82.75999999999999,88.46000000000004,1,1,1.0
1445,376,7,1110.56,771.7,262.68000000000006,362.6599999999999,1,1,1.0
1446,376,8,692.29,1465.47,324.01,261.18000000000006,1,1,1.0
1447,376,9,1356.13,825.95,82.75999999999999,88.45999999999992,1,1,1.0
1448,377,7,1105.99,772.84,267.25,366.09,1,1,1.0
1449,377,8,674.87,1482.03,330.01,264.8900000000001,1,1,1.0
1450,377,9,1354.98,827.09,82.76999999999998,88.45999999999992,1,1,1.0
1451,378,7,1101.42,773.99,271.81999999999994,369.51,1,1,1.0
1452,378,8,657.46,1498.59,336.0,268.60000000000014,1,1,1.0
1453,378,9,1353.84,828.23,82.76999999999998,88.46000000000004,1,1,1.0
1454,379,7,1096.84,775.13,276.4000000000001,372.94999999999993,1,1,1.0
1455,379,8,640.04,1515.14,342.0,272.31999999999994,1,1,1.0
1456,379,9,1352.7,829.38,82.75999999999999,88.46000000000004,1,1,1.0
1457,380,7,1092.27,776.27,280.97,376.3800000000001,1,1,1.0
1458,380,8,622.63,1531.7,347.99,276.03,1,1,1.0
1459,380,9,1351.56,830.52,82.75999999999999,88.46000000000004,1,1,1.0
1460,381,7,1087.7,777.41,285.54,379.81000000000006,1,1,1.0
1461,381,8,605.21,1548.26,353.99,279.74,1,1,1.0
1462,381,9,1350.42,831.66,82.75999999999999,88.46000000000004,1,1,1.0
1463,382,7,1085.13,780.27,285.54,379.81,1,1,1.0
1464,382,8,582.66,1571.96,361.98,285.73,1,1,1.0
